Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
1 Seaflight Court,Heathridge,560000,5,2,1997,2019
1 Searle Road,Ardross,1390000,6,3,2006,2017
1 Sedge Link,Atwell,520000,4,2,2004,2018
1 Sellenger Avenue,Samson,462000,4,2,1981,2011
1 Seton Lane,Kinross,550000,4,2,1999,2017
1 Shackleton Street,Bassendean,600000,3,2,1923,2020
1 Sheppard Way,Marmion,1480000,4,3,1980,2017
1 Shiralee Bend,Carramar,650000,4,2,2006,2017
1 Shoal Court,Coogee,710000,4,2,1990,2020
1 Short Street,North Beach,912000,3,1,1973,2018
1 Silica Road,Wattle Grove,491000,4,2,NULL,2016
1 Silky Lane,Wandi,303000,4,1,2016,2015
1 Simon Place,City Beach,1450000,3,1,1968,2019
1 Sistina Road,Ashby,450000,4,2,2006,2015
1 Skottowe Parkway,Parmelia,272000,3,1,NULL,2016
1 Skye Lane,Ellenbrook,320000,3,2,2008,2020
1 Smailes Elbow,Brookdale,228750,3,2,2013,2013
1 Smitherson Street,Noranda,585000,5,3,1989,2018
1 Smullin Street,Hamilton Hill,470000,3,2,1999,2020
1 SNOWY RISE,Hammond Park,445000,4,2,2004,2020
1 Solly Court,Bull Creek,1300000,6,3,1978,2018
1 Spargo Street,Myaree,765000,4,2,2000,2017
1 Spring Hill,Tapping,597000,4,2,2008,2020
1 Spruce Place,Thornlie,490000,4,2,1997,2019
1 Spruce Terrace,Aubin Grove,512888,4,2,2009,2018
1 St Fillans Bend,Wanneroo,465000,4,2,2000,2019
1 St Ives Loop,Kallaroo,2195000,4,4,2009,2016
1 Staniland Street,Orange Grove,899000,4,2,2012,2017
1 Stephen Street,Queens Park,480000,3,3,2015,2016
1 Stitfold Promenade,Salter Point,1300000,4,2,2002,2018
1 Stokesay Street,Orelia,418000,5,2,2006,2016
1 Strathmore Parkway,Ellenbrook,350000,4,2,2006,2020
1 Strathpine Chase,Landsdale,575000,4,2,2005,2019
1 Strelley Lane,Carramar,512600,4,2,2002,2020
1 Stretton Way,Kenwick,275000,3,1,1972,2017
1 Strickland Court,Coogee,770000,6,2,1988,2018
1 Styne Road,City Beach,1800000,4,2,1974,2018
1 Success Crescent,Salter Point,1555000,4,2,2002,2016
1 Sumich Gardens,Coogee,715000,4,2,NULL,2015
1 Swallow Grove,Waikiki,360000,3,1,1992,2020
1 Sweeney Way,Padbury,579000,4,1,1972,2017
1 Talisker Mews,Ballajura,420000,5,2,1994,2018
1 Tall Karri Close,Camillo,370000,4,2,1993,2016
1 Tattler Place,Huntingdale,323000,3,1,1990,2019
1 Taylor Street,White Gum Valley,845000,5,2,1910,2016
1 Teetree Court,Beechboro,500000,5,2,1990,2017
1 Temple Mews,Iluka,928250,4,3,2010,2016
1 Tenella Mews,Warnbro,300000,4,2,1993,2019
1 Tennyson Street,Bellevue,400000,3,1,1950,2016
1 Tetbury Road,Butler,500000,4,2,2003,2020
1 The Mead,Kiara,450000,4,2,1994,2009
1 The Mews,Kardinya,730000,4,2,1994,2017
1 Thomas Hamilton Avenue,Mirrabooka,450000,4,2,2001,2020
1 Thorman Place,Booragoon,905000,4,2,2012,2019
1 Thornbill Loop,Beeliar,429000,4,2,1996,2017
1 Thurlow Avenue,Yokine,525000,3,1,1957,2020
1 Till Street,Herne Hill,370000,3,1,1970,2014
1 Tintern Road,Ashby,465000,3,2,2006,2015
1 Tippett Court,Willetton,680000,4,2,1992,2019
1 Tiwi Court,Iluka,826000,4,2,2000,2018
1 Tolbury Retreat,Kiara,420000,4,2,1994,2018
1 Torre Link,Darch,560000,4,2,2010,2017
1 Torridon Loop,Wanneroo,725000,4,2,1997,2018
1 Treaty Oak Cove,Bibra Lake,600000,4,2,1995,2019
1 Treave Street,Cloverdale,450000,3,2,2003,2017
1 Triller Road,Bennett Springs,515000,4,2,2009,2015
1 Trilogy Court,The Vines,1030000,4,3,2001,2019
1 Trona Place,Forrestfield,395000,4,2,1994,2018
1 Tropicana Way,Safety Bay,753000,5,3,1994,2019
1 Troy Avenue,Marmion,1600000,4,2,1979,2011
1 Tucker Street,Medina,270000,4,1,1969,2015
1 Tuckeroo Parade,Helena Valley,785000,4,2,NULL,2015
1 Tullow Road,Floreat,1575000,5,3,1972,2020
1 Turner Parkway,Carramar,479100,4,3,2006,2019
1 Turner Street,Warnbro,310000,3,1,1980,2019
1 TWIN VIEW,Swan View,595000,4,2,2001,2018
1 Umina Street,High Wycombe,296000,2,1,1971,2018
1 Valencia Avenue,Churchlands,935000,3,2,1999,2015
1 Valencia Road,Carmel,670000,4,2,1973,2009
1 Valley Close,Canning Vale,1200000,5,2,1988,2019
1 Vantage Way,Burswood,1585000,4,2,2015,2015
1 Veldt Mews,Mirrabooka,370000,3,1,1990,2016
1 Venetian Way,Baldivis,435000,4,2,2014,2020
1 Verve Court,Marmion,1255000,5,3,2011,2017
1 Vilamour Close,Currambine,582000,4,2,1991,2017
1 Viola Place,Beechboro,485000,4,2,1997,2019
1 Violet Street,Middle Swan,410000,3,1,1970,2014
1 Virgilia Terrace,South Lake,565000,4,2,1989,2017
1 Voyager Link,Pearsall,449000,3,3,2011,2016
1 Wake Court,Redcliffe,390000,3,1,1994,2016
1 Wallace Street,Mundijong,640000,4,2,2000,2017
1 Wambiri Close,South Lake,510000,4,2,2005,2016
1 Warlu Place,High Wycombe,315000,4,2,2002,2018
1 Warnt Court,South Guildford,430000,4,2,1998,2017
1 Waterway Crescent,Ascot,1250000,4,2,2001,2016
1 Wattle Court,Mahogany Creek,740000,4,2,1997,2014
1 Waugh Court,North Lake,1150000,5,2,NULL,2013
1 Wayford Circle,Hocking,595000,4,2,2004,2016
1 Webb Street,Rossmoyne,670000,3,1,1967,2015
1 Weema Court,Swan View,560000,6,3,1990,2020
1 Weetman Cove,Cannington,402600,3,2,1998,2016
1 Wendo Court,Hillman,345000,4,1,1986,2013
1 Wenstead Place,Stratton,357000,4,3,1993,2015
1 Werri Place,Clarkson,378000,3,2,2006,2020
1 Wescap Rise,Merriwa,300000,4,1,1989,2018
1 Whelk Place,Mullaloo,775000,3,2,1995,2020
1 White Place,Subiaco,753000,3,2,1988,2020
1 White Street,North Fremantle,785000,3,1,1920,2020
1 Whitehouse Drive,Koondoola,475000,3,1,NULL,2013
1 Wildwood Mews,Carramar,539000,4,2,2015,2020
1 Willard Circuit,Banksia Grove,385000,3,2,2012,2017
1 Williams Court,Melville,1200000,5,2,1961,2019
1 Williamson Way,Trigg,840000,4,3,1960,2015
1 Willow Way,Gooseberry Hill,650000,4,2,1977,2015
1 Wilson Lane,Bateman,654000,4,2,1992,2017
1 Wimbledon Drive,Kingsley,627500,4,2,1982,2020
1 Windoo Place,Koongamia,292500,3,1,1959,2006
1 Windoo Road,Parkerville,655000,4,2,1975,2013
1 Wintergreene Drive,Bennett Springs,492000,4,2,2006,2020
1 Wissota Pass,Secret Harbour,546000,4,2,2003,2020
1 Woodbine Loop,Tapping,500000,4,2,2004,2020
1 Woodbine Terrace,Mirrabooka,420000,4,1,1990,2016
1 Woodfield Close,Mount Helena,435000,3,2,1999,2020
1 Woodlands Way,Jandakot,600000,4,2,2001,2018
1 Woolmore Cross,Atwell,505000,4,2,NULL,2018
1 Yallambee Place,Karawara,662500,2,1,NULL,2020
1 Yilgarn Street,White Gum Valley,925000,3,2,2000,2014
1 Yule Street,City Beach,1550000,4,2,1973,2018
1 Zamia Road,Gooseberry Hill,575000,3,1,NULL,2015
1 Zanzibar Loop,Aveley,540000,3,2,2009,2020
1/1 Coolgardie Street,West Perth,480000,2,2,2008,2020
1/1 French Street,Ashfield,455000,3,2,2009,2017
1/1 Lentona Road,Attadale,419000,2,1,1970,2019
1/1 Muriel Avenue,Woodlands,960000,4,2,2003,2016
1/1 Wingfield Avenue,Crawley,950000,1,1,1968,2015
1/10 Gibson Street,Mount Pleasant,640000,3,1,1987,2019
1/101 Epsom Avenue,Redcliffe,407000,3,1,1990,2015
1/109 Kenny Street,Bassendean,230000,2,1,1976,2019
1/11 Adamson Road,Brentwood,555000,3,1,1989,2014
1/11 Elvire Street,Viveash,400000,3,1,1995,2014
1/11 Stott Close,Armadale,156500,3,1,1992,2020
1/11 Waterway Crescent,Ascot,482000,3,1,1999,2015
1/12 Catalina Place,Quinns Rocks,570000,3,2,NULL,2020
1/12 Farnaby Lane,Beckenham,315000,3,1,1989,2016
1/125 Swansea Street,East Victoria Park,430000,3,1,1948,2018
1/126 Telford Crescent,Stirling,615000,3,2,2007,2020
1/13 Helm Street,Mount Pleasant,807000,3,2,1992,2019
1/13 Rimmington Court,South Lake,325000,3,1,2003,2016
1/13 Sorrento Street,North Beach,850000,3,2,1984,2017
1/14 Godwit Street,Queens Park,400000,3,2,2011,2016
1/14 Greenshank Drive,Joondalup,640000,3,2,2006,2020
1/14 Mineral Place,Forrestfield,341500,3,2,1994,2018
1/14a Norman Street,St James,450000,3,2,2009,2016
1/15 Bredgar Way,Marangaroo,340000,3,1,1994,2019
1/15 Cook Street,Crawley,625000,3,1,1981,2016
1/15 Lisbon Court,Parkwood,339000,3,1,1992,2018
1/157 Kinross Drive,Kinross,285000,2,1,NULL,2018
1/159 Mcdonald Street,Joondanna,422000,2,1,1991,2017
1/16 Coneflower Corner,Churchlands,890000,3,2,NULL,2017
1/16 Leverburgh Street,Ardross,766000,4,2,2005,2019
1/16 Tavistock Crescent,Lynwood,370000,3,1,1967,2015
1/163 Tyler Street,Tuart Hill,140000,2,1,1974,2018
1/164 McDonald Street,Joondanna,640000,4,2,1995,2020
1/165 Canning Highway,South Perth,680000,3,1,1928,2020
1/17 Elizabeth Street,East Cannington,408000,3,2,2006,2019
1/17 Satellite Retreat,Kiara,370000,3,1,NULL,2017
1/18 Coongan Avenue,Greenmount,527500,3,1,1950,2014
1/18 Devon Way,Lynwood,387000,3,1,1967,2015
1/18 Mary Street,Highgate,742000,2,1,1994,2014
1/182 Fulham Street,Kewdale,300000,2,1,1993,2018
1/19 Drabble Road,Scarborough,721000,5,2,1962,2019
1/19 Flora Terrace,Watermans Bay,500000,3,1,1989,2014
1/19 Roseheath Boulevard,Kiara,370000,3,1,1995,2017
1/19 Tamar Street,Palmyra,500000,3,1,1963,2019
1/20 Holton Way,Cannington,335000,3,2,2008,2019
1/202 Crawford Road,Inglewood,485000,3,1,1979,2018
1/205 French Street,Tuart Hill,525000,4,1,1956,2019
1/208 Albert Street,Osborne Park,365000,3,1,1994,2020
1/21 Fletcher Street,Applecross,685000,3,2,1993,2018
1/218 Westview Street,Scarborough,450000,3,1,1988,2020
1/22 Ada Street,Watermans Bay,1250000,4,3,1997,2016
1/22 Harper Street,Woodbridge,395000,3,2,1996,2015
1/22 Manoff Road,Balcatta,292000,2,1,1992,2018
1/22 Prinsep Road,Melville,655000,3,2,2002,2017
1/22 Redgate Court,Kiara,410000,3,1,1994,2014
1/23 Avonmore Terrace,Cottesloe,670000,2,1,1964,2020
1/23 Golf Road,Parkwood,338000,2,1,1986,2015
1/24 Coventry Road,Shoalwater,310000,2,1,1991,2019
1/24 Melinga Court,Karawara,427500,3,1,NULL,2010
1/242 French Street,Tuart Hill,432000,3,1,1995,2017
1/265 Kooyong Road,Kewdale,357500,3,1,1989,2017
1/268 Guildford Road,Maylands,432000,3,1,1952,2019
1/27 Osborne Road,East Fremantle,475000,3,1,1970,2020
1/28 Alday Street,St James,530000,4,2,2003,2017
1/29 Chetwynd Way,Booragoon,440000,2,1,1980,2017
1/29 Money Road,Melville,610000,3,2,NULL,2019
1/29 Seaforth Road,Shoalwater,600000,4,3,2010,2020
1/29 Spoonbill Place,Queens Park,435000,4,2,2006,2016
1/29 Stratford Street,East Fremantle,430000,2,1,1987,2019
1/3 Addlewell Glen,Kiara,370000,3,1,1993,2010
1/3 Clive Road,Cottesloe,1026000,3,2,2009,2020
1/3 Hope Road,Palmyra,445000,2,1,1986,2019
1/3 Stockman Way,Cannington,508000,4,2,2001,2016
1/30 Milford Way,Nollamara,450000,3,2,2007,2019
1/301 Oxford Street,Leederville,400000,1,1,2009,2018
1/31 Harvest Road,North Fremantle,1100000,3,2,1920,2016
1/31 Mosaic Street,Shelley,755000,4,2,1998,2015
1/31 Second Avenue,Kensington,780000,3,2,2001,2015
1/31 Troy Terrace,Daglish,1250000,3,2,2008,2014
1/31 Villiers Street,Yokine,370000,3,1,2000,2020
1/32 Camboon road,Morley,270000,3,1,NULL,2020
1/32 Fraser Street,East Fremantle,495000,2,1,1976,2020
1/32 Hubert Road,Maylands,420000,3,1,1985,2020
1/326 Preston Point Road,Attadale,675000,3,2,1989,2018
1/33 Holmesdale Road,Woodbridge,335000,3,1,1994,2014
1/33 Steward Way,Orelia,160000,2,1,1985,2017
1/335 Oxford Street,Leederville,880000,4,3,2012,2020
1/34 Banksia Street,Joondanna,585000,3,1,1949,2016
1/341 Wharf Street,Queens Park,315000,3,1,1985,2017
1/35 Collier Avenue,Balcatta,341000,3,1,1990,2018
1/36 Wood Street,Inglewood,565000,3,2,2004,2017
1/38 Brandon Street,Kensington,600000,3,2,2007,2019
1/38 Norman Street,St James,360000,3,1,1995,2020
1/39 Beatty Avenue,East Victoria Park,440000,3,1,NULL,2018
1/39 Cape Street,Osborne Park,435000,3,2,NULL,2016
1/39 Ferguson Street,Midvale,400000,4,2,2008,2014
1/4 Classic Rise,Pearsall,465000,4,2,2014,2017
1/4 Lentona Road,Attadale,490000,3,1,1989,2018
1/4 Leslie Street,Cannington,430000,3,2,1960,2016
1/4 Manley Street,Cannington,334000,3,1,1981,2015
1/4 Talbot Road,Woodlands,415000,2,1,1988,2020
1/40 Mica Mews,Wattle Grove,360000,3,2,NULL,2019
1/41 Baler Court,Hammond Park,480000,3,2,NULL,2017
1/41 Hooley Road,Midland,337500,3,1,1946,2015
1/41 Renwick Street,South Perth,730000,3,2,1994,2018
1/42 Byers Road,Woodbridge,316000,3,1,1994,2008
1/42 Cleopatra Street,Palmyra,460000,3,1,NULL,2019
1/43 Ferguson Street,Middle Swan,445000,4,2,2013,2013
1/43 John Street,Inglewood,630000,3,2,1996,2019
1/46 Charles Street,Midland,167500,3,2,2004,2016
1/48 Collier Avenue,Balcatta,359000,3,1,1989,2020
1/48 Thelma Street,Como,525000,3,2,1993,2019
1/49 Discovery Circuit,Iluka,715000,3,2,2014,2020
1/49 Rule Street,North Fremantle,2050000,3,3,NULL,2016
1/49 South Street,Kardinya,405000,2,1,1969,2018
1/5 Arpent Link,Brabham,364000,4,2,2015,2017
1/50 King Street,Coogee,440000,3,2,2000,2016
1/50 Monmouth Street,Mount Lawley,625000,3,2,1990,2019
1/51 Cyril Street,Bassendean,320000,3,1,1986,2018
1/53 Carrington Street,Palmyra,420000,3,1,1991,2019
1/58 Second Avenue,Rossmoyne,975000,3,2,1999,2014
1/584 Canning Highway,Attadale,370000,2,1,1987,2018
1/59 Hastings Street,Scarborough,579000,3,2,1990,2020
1/59 Waddell Road,Bicton,355000,2,1,1975,2017
1/6 Bellevue Terrace,West Perth,2300000,3,3,1980,2017
1/6 Cato Street,Glendalough,515000,3,1,1994,2017
1/6 Pearse Street,North Fremantle,665000,2,1,1984,2018
1/63 SAW AVENUE,Rockingham,342000,4,2,NULL,2020
1/63 Sayer Street,Midland,330000,3,1,1994,2017
1/66 MOREING STREET,Redcliffe,325000,2,1,NULL,2018
1/67 Upton Street,St James,365000,3,1,1995,2018
1/69 Calais Road,Scarborough,600000,3,1,1994,2020
1/69 Welwyn Avenue,Salter Point,670000,3,2,NULL,2018
1/7 Blandfield Way,Parkwood,350000,3,1,NULL,2017
1/7 Chidlow Street,Mount Helena,470000,2,2,2013,2015
1/7 Hodgson Lane,Mundaring,400000,2,1,2010,2018
1/79 Hardy Road,Ashfield,370000,3,1,1963,2009
1/79 Sayer Street,Midland,360000,3,2,2007,2016
1/8 Benson Court,Mount Nasura,375000,3,2,2015,2015
1/8 Betula Street,Riverton,720000,4,2,2012,2016
1/8 Burdett Retreat,Murdoch,457000,3,1,NULL,2016
1/8 Sonia Street,Scarborough,494000,3,1,1989,2019
1/86 Ivanhoe Street,Eden Hill,409500,3,2,1994,2015
1/9 Glencairn Way,Parkwood,378000,3,1,1976,2016
1/9 Westbrook Way,Girrawheen,300000,3,1,1971,2016
1/94 Kathleen Street,Bassendean,530000,4,2,2008,2020
1/95 Kent Street,Rockingham,360000,3,1,1994,2020
1/96 North Beach Road,North Beach,777000,3,2,1997,2015
1/99 Roberts Road,Subiaco,450000,2,1,1986,2019
10 Aberdare Way,Warwick,555000,4,2,1971,2017
10 Abingdon Place,Kelmscott,213000,3,1,1971,2017
10 Abrolhos Drive,Heathridge,560000,4,2,2002,2017
10 Ada Street,Watermans Bay,1730000,2,1,1976,2015
10 Addingham Crescent,Bertram,455000,4,2,2004,2016
10 Adelong Circuit,Merriwa,250000,3,2,2001,2016
10 Adonis Street,Mundijong,332000,3,1,1980,2012
10 Aitken Place,Noranda,578000,5,2,1979,2020
10 Albert Street,Bellevue,450000,3,1,1955,2015
10 Aleaha Brace,Aveley,291000,3,2,2013,2019
10 Alford Way,Alkimos,385000,3,2,2012,2018
10 Altai Dale,Stratton,435000,4,2,1995,2016
10 Ameer Way,Beeliar,530000,4,2,2016,2017
10 Amery Road,Hocking,495000,4,2,2005,2017
10 Andrews Way,Herne Hill,380000,4,1,1974,2016
10 Anne Avenue,Walliston,440000,3,2,NULL,2012
10 Anstey Street,Mundijong,550000,3,2,1982,2013
10 Antigua Place,Southern River,455000,4,2,2002,2020
10 Apara Place,Koongamia,389000,3,2,1990,2012
10 Aparri Way,Port Kennedy,360000,4,2,2004,2019
10 Appleby Drive,Darch,505000,4,2,2005,2017
10 APPLETON Road,Piara Waters,485000,4,2,2015,2018
10 Apsley Bend,Tapping,600000,4,2,2006,2017
10 Aquanita Rise,Darling Downs,700000,4,2,2008,2013
10 Araucaria Boulevard,Byford,318000,4,2,2005,2019
10 Archdeacon Street,Nedlands,1690000,5,2,1981,2017
10 Archimedes Crescent,Tapping,430000,5,2,2006,2019
10 Arkwell Street,Willagee,832000,5,2,1960,2017
10 Armitage Close,South Guildford,380000,3,1,1995,2017
10 ARTARMON RISE,Kallaroo,1140000,4,2,2001,2020
10 Astrolabe Way,Swan View,340000,4,2,2011,2019
10 Atkinson Road,Subiaco,1575000,3,2,NULL,2018
10 Auborough Street,Doubleview,648500,2,1,NULL,2020
10 Aurora Drive,Atwell,537000,4,2,2007,2019
10 Axewood Place,Beechboro,406000,3,1,1993,2018
10 Aylesbury Close,Jandakot,530000,4,3,1996,2019
10 Baddesley Street,Butler,375000,4,2,2003,2020
10 Bahama Way,Banksia Grove,350000,3,2,2011,2020
10 Ballymote Gardens,Ridgewood,291000,4,2,NULL,2018
10 Banchory Way,The Vines,610000,4,2,2007,2018
10 Banjine Road,Koongamia,160000,2,1,1965,2004
10 Banksia Court,Bullsbrook,370000,4,2,1992,2016
10 Barbera Lane,The Vines,895000,4,2,2004,2020
10 Barcelona Terrace,Hocking,539000,4,2,2005,2019
10 Barcroft Court,Atwell,395000,4,2,2003,2020
10 Barnden Road,Helena Valley,695500,4,2,2011,2017
10 Barranduna Drive,Mount Nasura,355000,3,1,NULL,2017
10 Barrington Avenue,Champion Lakes,185000,4,2,2010,2009
10 Barrington Street,West Leederville,1279000,4,3,NULL,2018
10 Basedow Chase,Banksia Grove,445000,4,2,2014,2017
10 Basico Avenue,Sinagra,549000,5,2,2008,2017
10 Batavia Way,Salter Point,966000,3,1,1965,2014
10 Bathgate Loop,Koondoola,415000,3,1,1995,2015
10 Beacham Road,Serpentine,759000,4,2,NULL,2020
10 Becket Court,Camillo,320000,4,1,1978,2018
10 Bedale Street,Dianella,545000,4,2,1999,2020
10 Beechcroft Place,Camillo,240000,3,1,1978,2020
10 Beenan Elbow,South Guildford,101200,3,2,NULL,2017
10 Belaring Place,Kenwick,430000,4,2,1996,2015
10 Belfast Crescent,Ridgewood,333000,3,2,2007,2017
10 Bellport Parade,Mindarie,670000,5,2,2006,2017
10 Belvoir Place,Ballajura,430000,4,2,1991,2018
10 Beor Way,Herne Hill,350000,3,1,1973,2009
10 Berkeley Street,Heathridge,450000,4,2,1985,2017
10 Berlotto Drive,Ashby,510000,3,2,2006,2016
10 Berrigan Drive,South Lake,380000,3,1,1985,2018
10 Bertram Street,Dianella,350000,3,1,1977,2020
10 Beverley Street,Coolbinia,1188000,4,2,1958,2009
10 Biara Road,Yanchep,272000,3,2,2014,2018
10 Bight Reefs Road,Singleton,432500,3,1,1969,2016
10 Bilcich Gardens,Spearwood,515000,4,2,NULL,2019
10 Bilkurra Way,Mount Nasura,289000,3,1,1985,2019
10 Billing Way,Caversham,665000,4,2,2013,2018
10 Bilya Avenue,Mardella,679000,4,2,2002,2008
10 Binar Court,South Guildford,400000,4,2,1996,2017
10 Binden Place,Hamersley,510000,4,2,1972,2016
10 Bingarra Close,Port Kennedy,390000,4,2,1994,2019
10 Bingfield Road,Medina,265000,3,1,1965,2014
10 Binnia Mews,Harrisdale,430000,3,2,2008,2019
10 Birch Place,Stoneville,560000,4,2,1989,2020
10 Birchgrove Court,Bibra Lake,585000,4,2,2001,2020
10 Birkenhead Ridge,Mindarie,835000,4,3,2005,2020
10 Bishop Close,Seville Grove,367000,4,2,NULL,2020
10 Bishop Riley Way,Churchlands,1850000,5,3,2003,2018
10 Blackboy Road,Greenmount,490000,4,2,1989,2017
10 Blackman Road,Mount Pleasant,1475000,4,3,1955,2019
10 Bland Street,Kensington,1250000,3,2,1957,2019
10 Blenny Close,Cannington,476000,3,1,1980,2017
10 Block Place,Ocean Reef,1000000,5,3,1991,2018
10 Bondini Way,Bibra Lake,522000,4,2,1979,2018
10 Booligal Street,Lesmurdie,425000,3,1,1978,2017
10 Bosbaan Place,Champion Lakes,196000,4,2,2013,2012
10 Bowen Place,Stoneville,520000,4,2,1989,2015
10 Boyd Street,Palmyra,535000,4,1,NULL,2018
10 Bradbury Place,Alexander Heights,331500,3,1,1994,2019
10 Braden Way,Marmion,1620000,5,3,2009,2012
10 Brae Court,Cooloongup,330000,4,1,1989,2020
10 Bramley Terrace,The Vines,555000,4,2,2007,2019
10 Brantwood Turn,Wellard,396000,4,2,2014,2018
10 Brassey Street,Swanbourne,1810000,4,2,1996,2016
10 Breton Court,Ballajura,421000,4,2,1995,2020
10 Bricknell Road,Attadale,830000,3,1,1952,2018
10 Bridal Crescent,Kenwick,330000,3,1,2004,2016
10 Bridges Rise,Kiara,390000,4,2,1994,2011
10 Bridget Place,Shelley,1600000,4,2,2002,2016
10 Brigalow Way,Armadale,220000,3,1,1972,2020
10 Brinckley Crescent,Koondoola,362000,4,2,1976,2018
10 Bristow Street,Haynes,167000,3,2,2015,2014
10 Broad Street,Kensington,1390000,4,2,2006,2015
10 Broadbeach Boulevard,Hillarys,955000,4,2,1990,2019
10 Brolga Court,Beeliar,570000,4,2,2007,2018
10 Broomhall Way,Noranda,635000,4,2,1976,2017
10 Brumby Avenue,Henley Brook,507500,4,2,2002,2014
10 Bruns Drive,Darling Downs,785000,4,2,2003,2017
10 Bruny Meander,Wandi,850000,4,2,NULL,2015
10 Bungalow Court,Peppermint Grove,2400000,4,5,2012,2007
10 Burleigh Drive,Burns Beach,860000,4,2,2012,2017
10 Burnettia Lane,Mount Claremont,1100000,3,2,2001,2019
10 Burtonia Place,Canning Vale,680000,4,2,1992,2020
10 BUTCHART TURN,Aubin Grove,740000,4,2,2007,2016
10 Byfield Road,Parkerville,382000,3,1,1955,2016
10 Cadoux Loop,Hocking,470000,4,2,2005,2018
10 Caduceus Way,Hilbert,730000,4,2,2009,2016
10 Calabar Court,Merriwa,367000,4,2,1990,2016
10 Cale Court,Maddington,375000,3,2,2001,2017
10 Calgary Place,Kingsley,481000,3,1,1993,2019
10 Calume Street,Hillman,310000,4,1,1973,2017
10 Campbell Court,Noranda,651000,4,2,1985,2019
10 Campion Crescent,Attadale,1065000,4,2,NULL,2020
10 Campolino Gardens,Stratton,360000,4,2,NULL,2017
10 Camrose Lane,Darch,531000,4,2,2007,2019
10 Cantrell Circuit,Landsdale,645000,4,2,1998,2018
10 Cape Gardens,Ellenbrook,550000,5,2,NULL,2020
10 Cape Le Grand Avenue,Aubin Grove,705000,4,2,2006,2016
10 Carnforth Road,Butler,355500,4,2,2004,2020
10 Carrick Way,Kinross,442500,4,2,1983,2019
10 Cassidae Terrace,Karrinyup,1030000,4,2,2006,2020
10 Castledene Way,Tapping,500000,4,2,NULL,2019
10 Castroreale Boulevard,Sinagra,455000,4,2,2005,2018
10 Cathedral Link,Aubin Grove,585000,4,2,NULL,2018
10 Celtic Crescent,Shoalwater,390000,3,2,2006,2018
10 Cereza Lane,Caversham,447500,3,2,2012,2020
10 Cerulean Road,Karnup,179000,3,1,2015,2014
10 Cestrum Rise,South Lake,550000,4,2,1993,2016
10 Chalk Elbow,Pearsall,570000,4,2,NULL,2015
10 Champagne Terrace,The Vines,780000,5,2,1991,2017
10 Charles Street,South Fremantle,1600000,4,2,1900,2015
10 Chauvel Court,Kiara,430000,4,2,1995,2012
10 Chelmorton Loop,Carine,770000,4,2,NULL,2016
10 Chelmsford Road,Mount Lawley,845000,3,1,1920,2020
10 Chenile Mews,Mirrabooka,100000,4,1,1988,2016
10 Chervil Bend,Wattle Grove,560000,4,2,2012,2017
10 Chesapeake Parade,Port Kennedy,480000,4,2,2001,2019
10 Chesterfield Avenue,Hocking,460000,3,2,2006,2017
10 Chestnut Street,Guildford,780000,3,2,1997,2015
10 Chile Way,Aubin Grove,555000,4,2,2013,2019
10 Chinook Drive,Dayton,475000,4,2,2013,2016
10 Chiswick Street,Wembley Downs,1025000,4,2,1958,2018
10 Chittawarra Court,Glen Forrest,567000,4,1,1993,2019
10 Chivrell Rise,Gwelup,920000,4,2,1994,2017
10 Choseley Place,Langford,160000,4,1,1989,2015
10 Christina Street,Hazelmere,600000,4,3,1956,2013
10 Christmas Avenue,Heathridge,453500,4,2,1986,2017
10 Churchman Brook Road,Bedfordale,650000,3,1,NULL,2020
10 Churton Crescent,Warwick,610000,3,1,1970,2016
10 Citriadora Avenue,High Wycombe,575000,4,2,2005,2020
10 Claiborne Road,Secret Harbour,470000,4,2,2005,2019
10 Classroom Loop,Coolbellup,510000,4,2,2014,2019
10 Clayden Street,Wooroloo,358000,4,1,1981,2009
10 Clearview Avenue,Burns Beach,1500000,5,4,2011,2016
10 CLEMTON PLACE,Landsdale,520000,4,2,1999,2019
10 Cleopatra Circuit,Bertram,410000,4,2,2005,2020
10 Clifton Street,Kelmscott,290000,3,1,1974,2020
10 Clint Way,Calista,228500,3,1,NULL,2020
10 Clyde Road,Menora,1350000,4,2,1935,2006
10 Clydesdale Street,Alfred Cove,855000,4,2,1994,2017
10 Coatelan Drive,Stirling,925000,5,3,1980,2018
10 Coleridge Place,North Lake,700000,4,3,1996,2008
10 College Road,Claremont,1200000,3,1,NULL,2020
10 Colne Way,Girrawheen,385000,3,1,1973,2016
