Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
3 Aspect Av,Ascot Vale,1070000,,,,22/08/2016
45 Bloomfield Rd,Ascot Vale,1291000,3,1,,23/04/2016
21 Middle St,Ascot Vale,1130000,3,2,1900,23/04/2016
78 Francis St,Ascot Vale,1135000,3,1,1910,24/09/2016
25 Geddes St,Ascot Vale,950000,4,2,1920,24/09/2016
106/246 Union Rd,Ascot Vale,790000,3,2,,24/09/2016
18/54 Epsom Rd,Ascot Vale,390000,2,1,2012,25/02/2017
15 Mirams St,Ascot Vale,1345000,4,1,1920,25/02/2017
6/37 Myrnong Cr,Ascot Vale,296000,,,,25/02/2017
44 Walter St,Ascot Vale,1381500,3,2,1900,25/02/2017
25 Dalgety Dr,Ascot Vale,940000,3,2,2011,26/07/2016
7 Dalgety Dr,Ascot Vale,995000,3,2,2010,26/07/2016
37 Epsom Rd,Ascot Vale,1050000,3,1,,26/07/2016
6 Waller Ct,Ascot Vale,786000,3,2,1940,26/07/2016
17 Ascot St,Ascot Vale,705000,2,1,1910,27/06/2016
19 Dunlop Av,Ascot Vale,660000,,,,27/06/2016
73 Kent St,Ascot Vale,760000,2,1,1900,27/06/2016
9/129 The Parade,Ascot Vale,487500,3,1,1972,27/06/2016
20 Charles St,Ascot Vale,1125000,,,,27/11/2016
1 East St,Ascot Vale,1000000,3,2,2003,27/11/2016
32 Geddes St,Ascot Vale,1110000,4,2,1920,27/11/2016
30 Mirams St,Ascot Vale,1300000,4,1,,27/11/2016
43 Mirams St,Ascot Vale,1060000,3,1,,27/11/2016
45 Mirams St,Ascot Vale,1410000,3,2,,27/11/2016
1 Bloomfield Rd,Ascot Vale,1305000,2,1,1900,28/05/2016
26 Milton St,Ascot Vale,932500,3,2,,28/05/2016
10 Ayr St,Ascot Vale,965000,3,1,,28/08/2016
58 Bloomfield Rd,Ascot Vale,1215000,3,1,1960,28/08/2016
1/91 Epsom Rd,Ascot Vale,545000,2,1,1900,28/08/2016
1 Myross Av,Ascot Vale,1800000,,,,28/08/2016
4/33 Sandown Rd,Ascot Vale,840000,,,,28/08/2016
5 Doncaster St,Ascot Vale,1705000,4,2,2012,30/07/2016
6 McCully St,Ascot Vale,970000,2,1,,30/07/2016
75 Munro St,Ascot Vale,925000,2,1,,30/07/2016
61 Dent St,Ashburton,2650000,4,3,2015,3/09/2016
1 Wilgra Av,Ashburton,1820000,,,,3/09/2016
69 Albion Rd,Ashburton,1670000,3,2,1930,3/12/2016
1/17 Ashburn Gr,Ashburton,955000,3,2,,3/12/2016
3/39 Solway St,Ashburton,2050000,3,3,2014,3/12/2016
101/218 High St,Ashburton,500000,2,1,2010,4/03/2017
51 Victory Bvd,Ashburton,1575000,2,1,,4/03/2017
50 Warner Av,Ashburton,1991000,,,,4/03/2017
2 Benghazi Av,Ashburton,1425000,,,,4/06/2016
3 Dunlop St,Ashburton,1555000,3,2,1935,4/06/2016
36 Morotai Av,Ashburton,1417000,,,,4/06/2016
60 Munro Av,Ashburton,1850000,,,,7/05/2016
1/6 Crete Av,Ashburton,780000,,,,8/10/2016
69a Munro Av,Ashburton,1942000,,,,8/10/2016
16a Nicholas St,Ashburton,1100000,3,3,2004,8/10/2016
5 Nicholas St,Ashburton,1337000,3,1,1950,8/10/2016
115 Ashburn Gr,Ashburton,2950000,9,7,2009,10/09/2016
33 Eleanor St,Ashburton,2215000,4,2,1940,10/09/2016
3a Mernda Av,Ashburton,1880000,,,,10/09/2016
1/1 Nairn St,Ashburton,1518000,3,2,1920,10/09/2016
9 Gona Ct,Ashburton,1710000,3,1,1950,10/12/2016
45 Yuile St,Ashburton,1655000,3,1,1940,10/12/2016
1/24 Crete Av,Ashburton,1340000,,,,12/06/2016
18 Alamein Av,Ashburton,1445000,,,,12/11/2016
3 Lae Ct,Ashburton,1500000,,,,12/11/2016
47 Yuile St,Ashburton,1550000,4,2,1938,12/11/2016
36 Alamein Av,Ashburton,1356000,,,,14/05/2016
6a Glen Rd,Ashburton,1662000,3,2,2006,14/05/2016
18 Glen Rd,Ashburton,1665000,3,2,1945,15/10/2016
95 Nicholas St,Ashburton,1445000,2,1,,16/04/2016
34 Munro Av,Ashburton,1600000,,,,16/07/2016
2a Lancaster St,Ashburton,980000,,,,17/09/2016
1/1 Ramu Gr,Ashburton,1300000,,,,17/09/2016
29A Yuile St,Ashburton,3510000,5,5,2015,18/03/2017
50a Baker Pde,Ashburton,1730000,,,,18/06/2016
3/75 Victory Bvd,Ashburton,968000,3,1,,18/06/2016
2/17 Ashburn Gr,Ashburton,900000,3,2,1990,19/11/2016
34 Morotai Av,Ashburton,1570000,,,,19/11/2016
4 Baker Pde,Ashburton,1500000,3,1,,22/05/2016
26 Tarakan Av,Ashburton,1360000,,,,22/05/2016
15 Comas Gr,Ashburton,2752000,6,4,2010,22/08/2016
56 Gloucester Rd,Ashburton,1600000,,,,22/08/2016
3 Mustang Ct,Ashburton,1500000,3,2,1945,22/08/2016
3/4 Annetta Av,Ashburton,1430000,,,,23/04/2016
20 Alamein Av,Ashburton,1601000,,,,25/02/2017
55 Alamein Av,Ashburton,1650000,,,,25/02/2017
63 Dent St,Ashburton,1800000,4,2,1950,25/02/2017
16 Dunscombe Av,Ashburton,1610000,,,,25/02/2017
4 Vears Rd,Ashburton,1830000,3,2,1940,25/02/2017
14 Lucerne St,Ashburton,1415000,3,1,1950,27/06/2016
5 Pitt St,Ashburton,1440000,2,1,1940,27/06/2016
1/65 Ashburn Gr,Ashburton,1250000,4,2,2007,27/11/2016
12 Meaden St,Ashburton,1422000,3,1,,27/11/2016
48 Nicholas St,Ashburton,1600000,5,3,1950,27/11/2016
5 Taylor St,Ashburton,1860000,4,2,2000,27/11/2016
1/7 Y St,Ashburton,1710000,3,2,1990,27/11/2016
33 Highgate Gr,Ashburton,1790000,4,2,1935,28/05/2016
9 Pitt St,Ashburton,1950000,4,2,1940,28/05/2016
9 Ward St,Ashburton,1600000,3,1,,28/05/2016
159 Ashburn Gr,Ashburton,1320000,3,1,,28/08/2016
19 Poulter St,Ashburton,1650000,3,1,1947,28/08/2016
15 Lancaster St,Ashburton,1280000,,,,30/07/2016
18 Teck St,Ashwood,995000,2,1,1950,3/09/2016
28 Raymond St,Ashwood,1250000,3,1,,3/12/2016
31a Douglas St,Ashwood,1045000,3,2,,4/03/2017
1/53 Winbirra Pde,Ashwood,1200000,4,3,2016,4/03/2017
18 Montrose St,Ashwood,1075000,2,1,1950,4/06/2016
4 Scenic Dr,Ashwood,1500000,2,2,2000,6/08/2016
8 Rocklands Rd,Ashwood,1120000,3,1,,7/05/2016
1/7 Farmer St,Ashwood,700000,2,1,1970,7/11/2016
1/136 High Street Rd,Ashwood,761000,3,2,1950,7/11/2016
10 Maroondah Rd,Ashwood,1270000,4,2,,8/10/2016
4 Peppermint Ct,Ashwood,1510000,4,2,,8/10/2016
35 Douglas St,Ashwood,1365000,3,1,1950,10/09/2016
95 Huntingdale Rd,Ashwood,1100000,3,2,1970,10/12/2016
2/25 May Park Av,Ashwood,675000,,,,10/12/2016
50 Cassinia Av,Ashwood,1232800,,,,12/06/2016
12 Delta Av,Ashwood,1170000,,,,12/11/2016
8 Maroondah Rd,Ashwood,1415000,4,3,,13/08/2016
1/7 Murra Ct,Ashwood,690000,2,1,2003,14/05/2016
58 Ashwood Dr,Ashwood,1631000,3,2,1950,15/10/2016
3 Harold St,Ashwood,1500000,4,2,1930,15/10/2016
2/21 Electra Av,Ashwood,690000,,,,16/04/2016
9 Katta Ct,Ashwood,1060000,2,1,,16/07/2016
44 Power Av,Ashwood,875000,,,,17/09/2016
16 Scenic Dr,Ashwood,1529500,5,3,2000,17/09/2016
13 Edmonds Av,Ashwood,1250000,,,,18/03/2017
7 Jingella Av,Ashwood,1200000,,,,18/03/2017
4/36 Queens Pde,Ashwood,600000,2,1,1970,18/03/2017
2/11 Salisbury Rd,Ashwood,980000,,,,18/03/2017
4/24 Mulgrave St,Ashwood,535000,2,1,,18/06/2016
15b Rocklands Rd,Ashwood,1230000,,,,18/06/2016
147 Huntingdale Rd,Ashwood,785000,3,1,1960,19/11/2016
17 Parkhill Dr,Ashwood,1240000,4,2,1950,19/11/2016
2/6 Murra Ct,Ashwood,700000,2,1,2007,22/08/2016
31a Shaw St,Ashwood,880000,,,,23/04/2016
1/27 Electra Av,Ashwood,675000,,,,24/09/2016
12 Leonard St,Ashwood,1350000,4,2,,24/09/2016
4 Teck St,Ashwood,1110000,2,1,1950,24/09/2016
14 Ashwood Dr,Ashwood,1305000,3,1,1960,25/02/2017
1/2 Condah Ct,Ashwood,855000,3,2,1958,25/02/2017
44 Power Av,Ashwood,900000,,,,25/02/2017
6a Sylvan Cr,Ashwood,1400000,,,,25/02/2017
2/2 Heather Av,Ashwood,964000,,,,27/06/2016
1/16 Raymond St,Ashwood,900500,3,2,2012,27/11/2016
4 Newbury Ct,Ashwood,1200000,3,2,1970,28/05/2016
2/53 Salisbury Rd,Ashwood,830000,2,1,2012,28/08/2016
13 MacEy Av,Avondale Heights,1310000,,,,3/09/2016
8 Norma Ct,Avondale Heights,850000,3,1,1970,3/09/2016
9 Rogerson St,Avondale Heights,750000,3,1,1980,3/09/2016
157 Canning St,Avondale Heights,851000,3,3,2017,3/12/2016
105 Canning St,Avondale Heights,848000,3,1,,4/03/2017
36 Wood St,Avondale Heights,806000,4,2,2008,4/03/2017
2 Arbor Tce,Avondale Heights,1155000,3,2,2008,4/06/2016
3 Karen Ct,Avondale Heights,670000,3,2,,4/06/2016
6 Lovett Dr,Avondale Heights,1200000,4,5,,4/06/2016
12 Skewes St,Avondale Heights,636000,2,1,,4/06/2016
16 Arcade Wy,Avondale Heights,655000,,,,6/08/2016
68 Thompson St,Avondale Heights,680000,3,1,1970,6/08/2016
14 Lovett Dr,Avondale Heights,1160000,4,3,,7/05/2016
9 Arcade Wy,Avondale Heights,560000,,,,8/10/2016
31 Duke St,Avondale Heights,750000,3,1,,8/10/2016
97 Military Rd,Avondale Heights,627500,3,1,1970,8/10/2016
21 River Dr,Avondale Heights,880000,3,2,,8/10/2016
43 Riverside Av,Avondale Heights,825000,,,,8/10/2016
35 Templewood Cr,Avondale Heights,1372000,,,,8/10/2016
3 Clive Ct,Avondale Heights,950000,4,3,1970,10/12/2016
40 Templewood Cr,Avondale Heights,1200000,,,,10/12/2016
22 Warrick Ct,Avondale Heights,1600000,4,3,,10/12/2016
15 Dumas Av,Avondale Heights,825000,,,,11/02/2017
2/6 Nelson Ct,Avondale Heights,585000,2,1,2012,11/02/2017
129 Templewood Cr,Avondale Heights,1631000,,,,14/05/2016
7 Monmouth St,Avondale Heights,650000,3,1,,15/10/2016
15 River Dr,Avondale Heights,725000,3,1,,15/10/2016
16a Arbor Tce,Avondale Heights,665000,3,2,,16/04/2016
40a Herbert St,Avondale Heights,560500,3,1,,16/04/2016
185 Military Rd,Avondale Heights,615000,3,1,,16/07/2016
33 Wood St,Avondale Heights,845000,3,1,,16/07/2016
14 Herbert St,Avondale Heights,585000,3,1,,17/09/2016
2/10 Military Rd,Avondale Heights,440000,2,1,1999,18/03/2017
9 Willow Dr,Avondale Heights,850000,3,1,,18/03/2017
25 MacEy Av,Avondale Heights,775000,,,,18/06/2016
8 Westminster Dr,Avondale Heights,850000,5,2,,18/06/2016
8 Herbert St,Avondale Heights,705000,3,1,1960,22/05/2016
2 Hillman Ct,Avondale Heights,1100000,4,3,1992,22/05/2016
18 Langham St,Avondale Heights,710000,,,,22/05/2016
20 Westminster Dr,Avondale Heights,892500,3,1,1965,22/05/2016
23 River Dr,Avondale Heights,730000,,,,22/08/2016
17 Lacy St,Avondale Heights,790000,,,,23/04/2016
8 Moffat St,Avondale Heights,695000,3,1,,23/04/2016
1 Templewood Cr,Avondale Heights,855000,,,,23/04/2016
1/24 Bordeaux St,Avondale Heights,522500,2,1,1995,24/09/2016
7 Landau Pl,Avondale Heights,990000,,,,24/09/2016
72 Military Rd,Avondale Heights,680000,4,2,1960,24/09/2016
1/5 South Tce,Avondale Heights,500000,3,1,1990,24/09/2016
1/4 Weyburn Pl,Avondale Heights,550000,2,1,1993,24/09/2016
19 Clarendon St,Avondale Heights,730000,3,2,,25/02/2017
2 Drake Ct,Avondale Heights,875000,3,1,1960,25/02/2017
11 South Tce,Avondale Heights,850000,3,2,,25/02/2017
61 Doyle St,Avondale Heights,635000,3,1,,26/07/2016
109 North Rd,Avondale Heights,762000,4,2,1961,26/07/2016
17 Cresswold Av,Avondale Heights,1215000,,,,27/06/2016
1/1 Amis Cr,Avondale Heights,610000,,,,27/11/2016
7 Arvern Av,Avondale Heights,815000,,,,27/11/2016
17 Cannes Av,Avondale Heights,820000,,,,27/11/2016
2/4 Carmyle Ct,Avondale Heights,411000,2,1,1995,27/11/2016
10 Intervale Dr,Avondale Heights,790000,4,2,,27/11/2016
328 Milleara Rd,Avondale Heights,605000,4,1,,27/11/2016
10 Skewes St,Avondale Heights,805000,3,2,1970,27/11/2016
62 Skewes St,Avondale Heights,890000,4,2,1960,27/11/2016
49 Rogerson St,Avondale Heights,795000,3,1,,28/05/2016
43 Skewes St,Avondale Heights,634000,4,2,1950,28/05/2016
63 Doyle St,Avondale Heights,642000,3,1,1960,28/08/2016
14 Laura Gr,Avondale Heights,730000,,,,28/08/2016
235 Military Rd,Avondale Heights,863000,3,2,,28/08/2016
57 North Rd,Avondale Heights,740000,3,1,,28/08/2016
18 Linton St,Balaclava,1819000,3,2,1900,3/09/2016
7/72 Grosvenor St,Balaclava,410000,2,1,1965,3/12/2016
3/88 Grosvenor St,Balaclava,280000,1,1,,7/05/2016
1/34 Gourlay St,Balaclava,1015000,2,1,2000,7/11/2016
7/38 Brighton Rd,Balaclava,438000,,,,14/05/2016
4/9 Gourlay St,Balaclava,502500,2,1,1960,15/10/2016
1/22 Sycamore Gr,Balaclava,520000,2,1,1970,15/10/2016
6/23 Gourlay St,Balaclava,442000,2,1,1960,17/09/2016
6 Blenheim St,Balaclava,1193000,3,1,1920,18/06/2016
3/20 Orange Gr,Balaclava,416000,2,1,1960,18/06/2016
2/360 Carlisle St,Balaclava,820000,2,1,,19/11/2016
2/19 Camden St,Balaclava,474000,2,1,1970,22/05/2016
1/17 Albion St,Balaclava,981000,2,1,1930,25/02/2017
10 Grosvenor St,Balaclava,1690000,3,2,1890,25/02/2017
3/33 Gourlay St,Balaclava,540000,2,1,1970,27/06/2016
41 Marlborough St,Balaclava,1080000,3,1,1928,27/06/2016
15/36 Brighton Rd,Balaclava,500000,1,1,,27/11/2016
5/11 Albion St,Balaclava,497500,2,0,,28/08/2016
166 Gordon St,Balwyn,2100000,2,1,1920,3/09/2016
36 Narrak Rd,Balwyn,1800000,4,2,1985,3/09/2016
2/16 Westminster St,Balwyn,1255000,2,1,2000,3/09/2016
2/74 Balwyn Rd,Balwyn,1070000,3,2,1998,3/12/2016
19 Belgrove Av,Balwyn,2200000,,,,3/12/2016
26 Belgrove Av,Balwyn,2290000,,,,3/12/2016
112 Belmore Rd,Balwyn,2570000,5,3,2009,3/12/2016
27 Bevan St,Balwyn,2400000,4,2,1985,3/12/2016
129 Gordon St,Balwyn,2200000,3,3,,3/12/2016
4 Melba Ct,Balwyn,3250000,5,5,,3/12/2016
5/14 Parring Rd,Balwyn,806000,2,1,1977,3/12/2016
349 Union Rd,Balwyn,4000000,6,4,1935,3/12/2016
3/10 Westminster St,Balwyn,1215000,2,2,,3/12/2016
22 Yongala St,Balwyn,2250000,5,3,2006,3/12/2016
120/188 Whitehorse Rd,Balwyn,450000,,,,4/02/2016
12/37 Banool Rd,Balwyn,1400000,,,,4/03/2017
3/30 Cremorne St,Balwyn,812000,2,1,,4/03/2017
137 Yarrbat Av,Balwyn,4260000,,,,4/03/2017
9/5 Boston Rd,Balwyn,1140000,3,2,1976,4/06/2016
17 Gordon St,Balwyn,2330000,3,2,,4/06/2016
40 Metung St,Balwyn,2800000,5,3,2001,4/06/2016
4/30 Weir St,Balwyn,605000,2,1,,4/06/2016
1/37 Yongala St,Balwyn,1255000,3,2,,4/06/2016
142 Balwyn Rd,Balwyn,1850000,3,1,1930,6/08/2016
9/11 Parring Rd,Balwyn,805000,3,1,1975,6/08/2016
24 Bennett St,Balwyn,2000000,,,,7/05/2016
4/3 King St,Balwyn,700000,3,1,1970,7/05/2016
27 Nungerner St,Balwyn,2130000,4,2,,7/05/2016
3/18 Weir St,Balwyn,500000,2,1,1960,7/05/2016
3 Westminster St,Balwyn,2125000,3,2,1985,7/05/2016
89 Yarrbat Av,Balwyn,4350000,,,,7/05/2016
2/42 Talbot Av,Balwyn,648000,,,,7/11/2016
13 Naroo St,Balwyn,1800000,3,2,1948,8/10/2016
4/339 Union Rd,Balwyn,1020000,,,,8/10/2016
101/201 Whitehorse Rd,Balwyn,635000,2,1,2014,8/10/2016
68 Elliott Av,Balwyn,2350000,,,,10/09/2016
2/23 Northcote Av,Balwyn,1500000,,,,10/09/2016
6 Tonkin Av,Balwyn,1900000,,,,10/09/2016
1/252 Union Rd,Balwyn,526000,2,1,1960,10/09/2016
9/204 Whitehorse Rd,Balwyn,390000,1,1,,10/09/2016
11 Belgrove Av,Balwyn,2950000,,,,10/12/2016
1/18 Belmore Rd,Balwyn,905000,3,1,1995,10/12/2016
316 Belmore Rd,Balwyn,1750000,4,3,2016,10/12/2016
11/22 Brenbeal St,Balwyn,760000,2,1,1960,10/12/2016
7/1 Conway Cr,Balwyn,550000,,,,10/12/2016
18 Fitzgerald St,Balwyn,3180000,4,3,,10/12/2016
3/3 Iramoo St,Balwyn,1367000,3,2,2003,10/12/2016
9/7 Kireep Rd,Balwyn,788000,,,,10/12/2016
18 Metung St,Balwyn,3600000,5,3,,10/12/2016
25 Percy St,Balwyn,2550000,5,3,1930,10/12/2016
2/111 Strabane Av,Balwyn,1050000,,,,10/12/2016
11 Monash Av,Balwyn,3350000,,,,11/03/2017
2/8 Evelina St,Balwyn,1400000,4,3,2009,12/11/2016
7/7 Kireep Rd,Balwyn,662500,,,,12/11/2016
5 Millah Rd,Balwyn,3270000,4,2,1927,12/11/2016
3/4 Pretoria St,Balwyn,1280000,,,,12/11/2016
6/10 Brenbeal St,Balwyn,625000,2,1,1960,13/08/2016
4/4 Raynes St,Balwyn,700000,2,1,,13/08/2016
3/5 Dunure Ct,Balwyn,1920000,,,,14/05/2016
1 Weston St,Balwyn,1860000,3,1,,14/05/2016
38 Frederick St,Balwyn,2730000,4,3,1997,15/10/2016
18 Linckens Cr,Balwyn,2410000,,,,15/10/2016
7 May St,Balwyn,2530000,,,,15/10/2016
7 Power St,Balwyn,2020000,5,2,,16/04/2016
6/29 Weir St,Balwyn,460000,2,1,1950,16/04/2016
150 Balwyn Rd,Balwyn,2250000,3,1,,16/07/2016
3/94 Balwyn Rd,Balwyn,1053000,2,1,1985,16/07/2016
1/7 Boston Rd,Balwyn,1800000,3,2,1980,16/07/2016
1/32 Yerrin St,Balwyn,1472000,3,2,1995,16/07/2016
53 Metung St,Balwyn,2120000,3,1,,17/09/2016
35a Stroud St,Balwyn,1800000,,,,17/09/2016
87 Yerrin St,Balwyn,1910000,3,1,,17/09/2016
5/95 Balwyn Rd,Balwyn,754000,2,1,1990,18/03/2017
20 Henley St,Balwyn,1605000,,,,18/03/2017
2 Birtles Ct,Balwyn,3000000,5,5,,18/06/2016
49 Metung St,Balwyn,3400000,5,6,,18/06/2016
110 Strabane Av,Balwyn,1490000,,,,18/06/2016
1/48 Talbot Av,Balwyn,905000,,,,18/06/2016
29 Bevan St,Balwyn,2188000,4,2,1981,19/11/2016
2/30 Kalimna St,Balwyn,755000,2,1,1980,19/11/2016
1 Knutsford St,Balwyn,2900000,4,3,,22/05/2016
34 Monash Av,Balwyn,1947000,,,,22/05/2016
262 Union Rd,Balwyn,3290000,4,3,1910,22/05/2016
25 Kalimna St,Balwyn,2665000,4,3,,22/08/2016
7 Naroo St,Balwyn,1801000,4,2,,22/08/2016
6/11 Yarrbat Av,Balwyn,1100000,,,,22/08/2016
27 Metung St,Balwyn,2410000,4,2,1940,24/09/2016
4/35 Weir St,Balwyn,650000,2,1,1960,24/09/2016
14 Kinsale Cr,Balwyn,1820000,,,,25/02/2017
34 Nott St,Balwyn,2275000,4,2,,25/02/2017
275 Union Rd,Balwyn,2810000,5,3,,25/02/2017
3/14 Weir St,Balwyn,1385000,3,2,,25/02/2017
1 Prowse Av,Balwyn,4600000,,,,26/07/2016
26 Wills St,Balwyn,2000000,3,1,1930,27/06/2016
165 Balwyn Rd,Balwyn,1900000,4,2,1940,27/11/2016
17 Knutsford St,Balwyn,3401000,3,2,1930,27/11/2016
47 Naroo St,Balwyn,1750000,3,2,1943,27/11/2016
8 Raynes St,Balwyn,4000000,5,4,,27/11/2016
38 Relowe Cr,Balwyn,2250000,,,,27/11/2016
6 Abercrombie St,Balwyn,1810000,,,,28/05/2016
1/74 Balwyn Rd,Balwyn,1100000,3,2,1940,28/05/2016
112 Belmore Rd,Balwyn,3020000,5,3,2009,28/05/2016
2 Pembroke Rd,Balwyn,2950000,4,2,,28/05/2016
12 Wills St,Balwyn,2450000,4,2,1960,28/05/2016
23 Wills St,Balwyn,1912000,2,1,,28/05/2016
3/12 Brenbeal St,Balwyn,730000,2,1,1960,28/08/2016
51 Elliott Av,Balwyn,1530000,,,,28/08/2016
29 Sevenoaks St,Balwyn,3900000,5,7,,28/08/2016
321a Union Rd,Balwyn,1500000,3,2,2011,28/08/2016
46 Yongala St,Balwyn,1850000,3,1,1950,28/08/2016
33 Power St,Balwyn,1700000,3,1,1935,30/07/2016
5 Shrimpton Ct,Balwyn,1010000,2,0,,30/07/2016
3/41 Clifton St,Balwyn North,1315000,3,2,2000,3/09/2016
153 Doncaster Rd,Balwyn North,1500000,3,2,1950,3/09/2016
19 Jacka St,Balwyn North,3230000,4,4,1960,3/09/2016
32 Jaserfold St,Balwyn North,1080000,2,1,,3/09/2016
2/5 Marwal Av,Balwyn North,1450000,,,,3/09/2016
32 Maylands Av,Balwyn North,1305000,,,,3/09/2016
30 Abbott St,Balwyn North,1350000,7,2,,3/12/2016
25 Bolinda Rd,Balwyn North,1905000,4,2,1955,3/12/2016
3 Dumblane St,Balwyn North,3300000,5,4,2015,3/12/2016
30 Hood St,Balwyn North,1900000,4,2,1955,3/12/2016
36 Kenny St,Balwyn North,2251000,3,1,1950,3/12/2016
45 Riverside Av,Balwyn North,2160000,,,,3/12/2016
13 Riverview Rd,Balwyn North,2205000,4,2,1950,3/12/2016
43 Sweyn St,Balwyn North,1265000,3,2,2011,3/12/2016
3 Highbury St,Balwyn North,2000000,3,1,,4/03/2017
14 Kawarren St,Balwyn North,1750000,4,2,1960,4/03/2017
88 Longview Rd,Balwyn North,1450000,3,1,1950,4/03/2017
113 Maud St,Balwyn North,2614000,4,2,1955,4/03/2017
6 Stuart Ct,Balwyn North,1825000,4,2,1958,4/03/2017
61 Sutton St,Balwyn North,2550000,4,1,,4/03/2017
38 Nevada St,Balwyn North,1570000,4,2,,4/06/2016
325 Belmore Rd,Balwyn North,3250000,3,4,2013,6/08/2016
45 Cityview Rd,Balwyn North,1750000,4,3,,6/08/2016
15 Ellendale St,Balwyn North,1150000,3,2,2003,6/08/2016
85 Tannock St,Balwyn North,1575000,3,2,1953,6/08/2016
6 Abassia St,Balwyn North,1505000,4,2,,7/05/2016
1/9 Citron Av,Balwyn North,920000,,,,7/05/2016
30 Clifton St,Balwyn North,1572000,4,2,1965,7/05/2016
10 Seattle St,Balwyn North,1500000,3,2,,7/05/2016
3/54 Severn St,Balwyn North,1400000,4,2,,7/05/2016
108 Bulleen Rd,Balwyn North,1750000,5,3,2013,7/11/2016
5 Carrington St,Balwyn North,1850000,4,2,1990,7/11/2016
40 Winfield Rd,Balwyn North,1480000,3,1,,7/11/2016
7 Clifton St,Balwyn North,1400000,4,2,,8/10/2016
3 Clive Ct,Balwyn North,2130000,4,3,1970,8/10/2016
2/34 Doncaster Rd,Balwyn North,1050000,3,2,,8/10/2016
7 Page St,Balwyn North,3690000,4,4,1967,8/10/2016
1/39 Trentwood Av,Balwyn North,709000,,,,8/10/2016
8 Cash St,Balwyn North,1740000,4,2,1993,10/09/2016
7 Grieve St,Balwyn North,2575000,4,3,2006,10/09/2016
39 Kawarren St,Balwyn North,1388800,3,2,1970,10/09/2016
185 Doncaster Rd,Balwyn North,1702000,4,2,1939,10/12/2016
41 Helston St,Balwyn North,1800000,4,2,1960,10/12/2016
17 Maylands Av,Balwyn North,3300000,,,,10/12/2016
15 Moody St,Balwyn North,2910000,4,3,1992,10/12/2016
53 Sweyn St,Balwyn North,1400000,2,1,,10/12/2016
2/11 Winfield Rd,Balwyn North,860000,2,2,,10/12/2016
13 Lucifer St,Balwyn North,1670000,4,3,,11/03/2017
141 Greythorn Rd,Balwyn North,1500000,3,1,1950,12/06/2016
23a The Boulevard,Balwyn North,2200000,5,3,1955,12/06/2016
16b Alpha St,Balwyn North,1150000,,,,12/11/2016
62 Clifton St,Balwyn North,1350000,4,2,,12/11/2016
5 Lemon Rd,Balwyn North,2070000,5,2,,12/11/2016
21 Maud St,Balwyn North,1300000,3,1,,12/11/2016
53 Trentwood Av,Balwyn North,2190000,,,,12/11/2016
1 Bolinda Rd,Balwyn North,1700000,3,2,1960,13/08/2016
35 Corhampton Rd,Balwyn North,1750000,2,1,1948,13/08/2016
151 Bulleen Rd,Balwyn North,980000,3,1,,14/05/2016
56a Clifton St,Balwyn North,1230000,3,3,2012,14/05/2016
2 Tudor Ct,Balwyn North,2600000,5,3,2008,14/05/2016
28 Walnut Rd,Balwyn North,1950000,3,3,1970,14/05/2016
14 Dumblane St,Balwyn North,1750000,5,2,1955,15/10/2016
13 Glenthorn Av,Balwyn North,1636000,,,,15/10/2016
64 Greythorn Rd,Balwyn North,2000000,5,2,1950,15/10/2016
42 Maud St,Balwyn North,1480000,3,1,1950,15/10/2016
11 Stephens St,Balwyn North,3000000,4,3,,15/10/2016
54 Sutton St,Balwyn North,1818000,3,1,1930,15/10/2016
3 Alpha St,Balwyn North,2170000,4,2,,16/04/2016
237a Balwyn Rd,Balwyn North,1310000,,,,16/04/2016
48 Hosken St,Balwyn North,2525000,4,2,1960,16/04/2016
17 Stephens St,Balwyn North,3360000,4,3,2003,16/04/2016
7 Sunburst Av,Balwyn North,1845000,,,,16/04/2016
20 Ajax St,Balwyn North,1620000,4,2,1960,16/07/2016
24 Cumberland Av,Balwyn North,1420000,,,,16/07/2016
15 Illawarra Rd,Balwyn North,1903000,3,1,1950,16/07/2016
45 Dempster Av,Balwyn North,1900000,,,,17/09/2016
45 Woodville St,Balwyn North,1712000,3,2,,17/09/2016
12 Clifton St,Balwyn North,1720000,4,3,1950,18/03/2017
6 Leicester St,Balwyn North,1670000,4,1,,18/03/2017
23 Maud St,Balwyn North,1350000,2,1,,18/03/2017
21 Riverside Av,Balwyn North,2086000,,,,18/03/2017
9 Seattle St,Balwyn North,1675000,4,2,1974,18/03/2017
16 Sylvan St,Balwyn North,1680000,4,3,2014,18/03/2017
49 Aylmer St,Balwyn North,1800000,3,1,,18/06/2016
5 Echo Av,Balwyn North,1540000,,,,18/06/2016
14 Hedderwick St,Balwyn North,1550000,4,3,,18/06/2016
9 Stephens St,Balwyn North,4000000,5,5,2013,18/06/2016
9 Sunburst Av,Balwyn North,1860000,,,,18/06/2016
31 Tuxen St,Balwyn North,2900000,4,2,,18/06/2016
5 Grieve St,Balwyn North,2205000,4,2,1950,19/11/2016
2/22 Severn St,Balwyn North,1137000,3,2,,19/11/2016
28 Severn St,Balwyn North,2100000,3,2,1940,19/11/2016
3 Capella St,Balwyn North,1389000,2,1,,22/05/2016
3/1 Corhampton Rd,Balwyn North,685000,2,1,1975,22/05/2016
